"date","close","volume","open","high","low"
"2016/07/26","0.2010","0.0000","0.2010","0.2010","0.2010"
"2016/07/25","0.2010","4100.0000","0.2090","0.2090","0.2000"
"2016/07/22","0.2200","5000.0000","0.2200","0.2200","0.2200"
"2016/07/21","0.2200","4050.0000","0.2200","0.2200","0.2200"
"2016/07/20","0.2280","3006.0000","0.2199","0.2280","0.2199"
"2016/07/19","0.2159","0.0000","0.2159","0.2159","0.2159"
"2016/07/18","0.2159","385.0000","0.2159","0.2159","0.2159"
"2016/07/15","0.2246","4000.0000","0.2246","0.2246","0.2246"
"2016/07/14","0.2112","0.0000","0.2112","0.2112","0.2112"
"2016/07/13","0.2112","0.0000","0.2112","0.2112","0.2112"
"2016/07/12","0.2112","9333.0000","0.2100","0.2112","0.2100"
"2016/07/11","0.2170","4650.0000","0.2154","0.2170","0.2154"
"2016/07/08","0.2122","4700.0000","0.2100","0.2122","0.2100"
"2016/07/07","0.2000","8819.0000","0.2026","0.2045","0.2000"
"2016/07/06","0.1960","0.0000","0.1960","0.1960","0.1960"
"2016/07/05","0.1960","19510.0000","0.2100","0.2100","0.1960"
"2016/07/01","0.2200","5415.0000","0.2200","0.2200","0.2160"
"2016/06/30","0.2211","9795.0000","0.2210","0.2220","0.2188"
"2016/06/29","0.2250","19027.0000","0.2250","0.2290","0.2200"
"2016/06/28","0.2295","17420.0000","0.2300","0.2312","0.2217"
"2016/06/27","0.2122","34300.0000","0.2150","0.2175","0.2075"
"2016/06/24","0.2160","56114.0000","0.2280","0.2500","0.2000"
"2016/06/23","0.3300","7983.0000","0.3055","0.3300","0.3055"
"2016/06/22","0.3103","0.0000","0.3103","0.3103","0.3103"
"2016/06/21","0.3103","0.0000","0.3103","0.3103","0.3103"
"2016/06/20","0.3103","7161.0000","0.3200","0.3200","0.2800"
"2016/06/17","0.2420","0.0000","0.2420","0.2420","0.2420"
"2016/06/16","0.2420","126600.0000","0.2425","0.2425","0.2300"
"2016/06/15","0.2750","4008.0000","0.2750","0.2750","0.2750"
"2016/06/14","0.2000","26296.0000","0.2437","0.2595","0.2000"
"2016/06/13","0.2375","15200.0000","0.2595","0.2595","0.2375"
"2016/06/10","0.3000","16445.0000","0.2900","0.3000","0.2900"
"2016/06/09","0.3000","5470.0000","0.3241","0.3241","0.3000"
"2016/06/08","0.3400","2000.0000","0.3400","0.3400","0.3400"
