"date","close","volume","open","high","low"
"2017/06/09","0.3850","3368339.0000","0.3820","0.3863","0.3800"
"2017/06/08","0.3830","2945208.0000","0.3765","0.3850","0.3750"
"2017/06/07","0.3769","3300509.0000","0.3710","0.3800","0.3640"
"2017/06/06","0.3730","1695846.0000","0.3825","0.3829","0.3661"
"2017/06/05","0.3880","1877298.0000","0.3880","0.3880","0.3800"
"2017/06/02","0.3870","3096313.0000","0.3691","0.3900","0.3691"
"2017/06/01","0.3650","818939.0000","0.3581","0.3700","0.3580"
"2017/05/31","0.3546","799486.0000","0.3620","0.3620","0.3500"
"2017/05/30","0.3565","1552439.0000","0.3600","0.3650","0.3500"
"2017/05/26","0.3684","1830500.0000","0.3629","0.3728","0.3600"
"2017/05/25","0.3624","2076156.0000","0.3406","0.3640","0.3406"
"2017/05/24","0.3420","7151591.0000","0.3530","0.3548","0.3382"
"2017/05/23","0.3760","1523025.0000","0.3773","0.3799","0.3706"
"2017/05/22","0.3880","1651497.0000","0.3935","0.3935","0.3860"
"2017/05/19","0.3890","2266221.0000","0.3855","0.3905","0.3800"
"2017/05/18","0.3742","1173822.0000","0.3690","0.3750","0.3640"
"2017/05/17","0.3625","2174836.0000","0.3710","0.3790","0.3600"
"2017/05/16","0.3679","1134588.0000","0.3670","0.3690","0.3591"
"2017/05/15","0.3560","1752486.0000","0.3642","0.3649","0.3550"
"2017/05/12","0.3675","3117565.0000","0.3559","0.3750","0.3558"
"2017/05/11","0.3829","3680442.0000","0.3805","0.3850","0.3760"
"2017/05/10","0.3800","7121560.0000","0.3655","0.3809","0.3590"
"2017/05/09","0.3585","4393923.0000","0.3588","0.3600","0.3500"
"2017/05/08","0.3470","1247376.0000","0.3472","0.3569","0.3400"
"2017/05/05","0.3357","3454053.0000","0.3454","0.3458","0.3305"
"2017/05/04","0.3450","2732045.0000","0.3443","0.3485","0.3430"
"2017/05/03","0.3499","2461766.0000","0.3450","0.3499","0.3421"
"2017/05/02","0.3455","4570584.0000","0.3377","0.3460","0.3355"
"2017/05/01","0.3270","2311561.0000","0.3250","0.3299","0.3160"
"2017/04/28","0.3230","4029719.0000","0.3140","0.3280","0.3070"
"2017/04/27","0.3110","7584951.0000","0.2890","0.3110","0.2890"
"2017/04/26","0.2890","1798258.0000","0.2955","0.2955","0.2880"
"2017/04/25","0.2880","1488019.0000","0.2860","0.2900","0.2780"
"2017/04/24","0.2730","3004010.0000","0.2705","0.2735","0.2640"
"2017/04/21","0.2616","551706.0000","0.2590","0.2620","0.2590"
"2017/04/20","0.2590","794116.0000","0.2590","0.2631","0.2560"
"2017/04/19","0.2610","539094.0000","0.2590","0.2630","0.2580"
"2017/04/18","0.2600","1529504.0000","0.2601","0.2630","0.2520"
"2017/04/17","0.2615","384484.0000","0.2640","0.2640","0.2600"
"2017/04/13","0.2609","702322.0000","0.2650","0.2650","0.2580"
"2017/04/12","0.2640","1272679.0000","0.2725","0.2725","0.2610"
"2017/04/11","0.2650","791223.0000","0.2550","0.2680","0.2550"
"2017/04/10","0.2621","1112158.0000","0.2607","0.2670","0.2590"
"2017/04/07","0.2606","1820173.0000","0.2590","0.2640","0.2570"
"2017/04/06","0.2560","714886.0000","0.2560","0.2580","0.2510"
"2017/04/05","0.2570","1329515.0000","0.2590","0.2590","0.2500"
"2017/04/04","0.2490","863724.0000","0.2490","0.2510","0.2450"
"2017/04/03","0.2480","1405886.0000","0.2460","0.2550","0.2431"
"2017/03/31","0.2478","415734.0000","0.2540","0.2540","0.2455"
"2017/03/30","0.2520","1659435.0000","0.2520","0.2560","0.2500"
"2017/03/29","0.2500","1366464.0000","0.2517","0.2560","0.2464"
"2017/03/28","0.2477","2107595.0000","0.2425","0.2500","0.2400"
"2017/03/27","0.2376","562852.0000","0.2360","0.2400","0.2320"
"2017/03/24","0.2300","1119681.0000","0.2328","0.2328","0.2280"
"2017/03/23","0.2360","1000734.0000","0.2350","0.2390","0.2325"
"2017/03/22","0.2389","633328.0000","0.2340","0.2400","0.2340"
"2017/03/21","0.2345","1141760.0000","0.2389","0.2390","0.2310"
"2017/03/20","0.2380","1816669.0000","0.2425","0.2450","0.2380"
"2017/03/17","0.2459","2361610.0000","0.2424","0.2470","0.2424"
"2017/03/16","0.2385","1143812.0000","0.2413","0.2469","0.2370"
"2017/03/15","0.2425","1054868.0000","0.2424","0.2460","0.2400"
"2017/03/14","0.2430","954392.0000","0.2495","0.2495","0.2410"
"2017/03/13","0.2440","1914124.0000","0.2493","0.2500","0.2405"
"2017/03/10","0.2400","6314622.0000","0.2507","0.2507","0.2400"
"2017/03/09","0.2441","469502.0000","0.2510","0.2510","0.2415"
"2017/03/08","0.2415","2073625.0000","0.2475","0.2500","0.2400"
"2017/03/07","0.2470","789296.0000","0.2411","0.2490","0.2411"
"2017/03/06","0.2515","572267.0000","0.2490","0.2540","0.2410"
"2017/03/03","0.2544","1975190.0000","0.2579","0.2590","0.2410"
"2017/03/02","0.2530","972082.0000","0.2550","0.2570","0.2510"
"2017/03/01","0.2540","1432684.0000","0.2610","0.2610","0.2490"
"2017/02/28","0.2425","4418344.0000","0.2458","0.2460","0.2405"
"2017/02/27","0.2450","1525708.0000","0.2450","0.2480","0.2430"
"2017/02/24","0.2460","3890167.0000","0.2480","0.2530","0.2350"
"2017/02/23","0.2470","1746531.0000","0.2510","0.2619","0.2470"
"2017/02/22","0.2501","914700.0000","0.2512","0.2565","0.2480"
"2017/02/21","0.2565","1693673.0000","0.2630","0.2672","0.2511"
"2017/02/17","0.2500","5584073.0000","0.2400","0.2500","0.2360"
"2017/02/16","0.2400","1343452.0000","0.2390","0.2500","0.2380"
"2017/02/15","0.2420","1517835.0000","0.2450","0.2460","0.2375"
"2017/02/14","0.2482","520781.0000","0.2470","0.2520","0.2452"
"2017/02/13","0.2510","1383635.0000","0.2442","0.2540","0.2430"
"2017/02/10","0.2445","2414623.0000","0.2400","0.2480","0.2375"
"2017/02/09","0.2300","1770584.0000","0.2375","0.2429","0.2250"
"2017/02/08","0.2348","1857713.0000","0.2320","0.2395","0.2300"
"2017/02/07","0.2410","2518643.0000","0.2445","0.2445","0.2370"
"2017/02/06","0.2449","1064165.0000","0.2475","0.2500","0.2420"
"2017/02/03","0.2480","985346.0000","0.2435","0.2511","0.2420"
"2017/02/02","0.2450","2180368.0000","0.2550","0.2550","0.2425"
"2017/02/01","0.2410","3189869.0000","0.2430","0.2500","0.2400"
"2017/01/31","0.2500","2669710.0000","0.2490","0.2560","0.2470"
"2017/01/30","0.2560","1309715.0000","0.2550","0.2590","0.2505"
"2017/01/27","0.2680","1303194.0000","0.2640","0.2700","0.2600"
"2017/01/26","0.2770","1178375.0000","0.2810","0.2900","0.2760"
"2017/01/25","0.2840","2565632.0000","0.2790","0.2850","0.2730"
"2017/01/24","0.2700","743804.0000","0.2680","0.2700","0.2650"
"2017/01/23","0.2660","677502.0000","0.2630","0.2699","0.2600"
"2017/01/20","0.2690","793262.0000","0.2700","0.2700","0.2601"
"2017/01/19","0.2672","727662.0000","0.2689","0.2700","0.2630"
"2017/01/18","0.2700","2596142.0000","0.2651","0.2700","0.2601"
"2017/01/17","0.2650","876024.0000","0.2650","0.2690","0.2600"
"2017/01/13","0.2700","6699381.0000","0.2800","0.2845","0.2590"
"2017/01/12","0.2825","10358700.0000","0.2885","0.2970","0.2762"
"2017/01/11","0.2900","1669535.0000","0.2755","0.2940","0.2755"
"2017/01/10","0.2856","661788.0000","0.2850","0.2870","0.2815"
"2017/01/09","0.2838","4056913.0000","0.2900","0.2900","0.2800"
"2017/01/06","0.2900","3503923.0000","0.2880","0.2930","0.2850"
"2017/01/05","0.2850","8002119.0000","0.2825","0.2895","0.2750"
"2017/01/04","0.2802","2264410.0000","0.2770","0.2840","0.2730"
"2017/01/03","0.2830","4812726.0000","0.2910","0.2910","0.2750"
"2016/12/30","0.2670","4132484.0000","0.2570","0.2680","0.2510"
"2016/12/29","0.2510","2518615.0000","0.2500","0.2600","0.2490"
"2016/12/28","0.2510","1386557.0000","0.2545","0.2595","0.2451"
"2016/12/27","0.2500","2309104.0000","0.2505","0.2600","0.2466"
"2016/12/23","0.2515","1562267.0000","0.2535","0.2550","0.2500"
"2016/12/22","0.2570","1264953.0000","0.2620","0.2650","0.2530"
"2016/12/21","0.2620","1417728.0000","0.2600","0.2700","0.2522"
"2016/12/20","0.2570","718170.0000","0.2582","0.2595","0.2510"
"2016/12/19","0.2570","1382901.0000","0.2531","0.2616","0.2488"
"2016/12/16","0.2675","1181932.0000","0.2550","0.2700","0.2501"
"2016/12/15","0.2440","1445452.0000","0.2310","0.2500","0.2250"
"2016/12/14","0.2470","2703446.0000","0.2560","0.2570","0.2470"
"2016/12/13","0.2673","2055596.0000","0.2670","0.2750","0.2610"
"2016/12/12","0.2675","2021118.0000","0.2740","0.2760","0.2650"
"2016/12/09","0.2745","1742938.0000","0.2690","0.2800","0.2580"
"2016/12/08","0.2820","3192382.0000","0.2828","0.2860","0.2751"
"2016/12/07","0.2890","6079794.0000","0.2730","0.2890","0.2670"
"2016/12/06","0.2590","4092705.0000","0.2380","0.2600","0.2300"
"2016/12/05","0.2390","5376207.0000","0.2460","0.2500","0.2380"
"2016/12/02","0.2380","732214.0000","0.2350","0.2430","0.2300"
"2016/12/01","0.2475","3154844.0000","0.2458","0.2490","0.2375"
"2016/11/30","0.2470","2914892.0000","0.2375","0.2539","0.2375"
"2016/11/29","0.2282","1372221.0000","0.2190","0.2300","0.2185"
"2016/11/28","0.2190","3420025.0000","0.2218","0.2280","0.2111"
"2016/11/25","0.2394","2853081.0000","0.2300","0.2470","0.2283"
"2016/11/23","0.2560","7648959.0000","0.2410","0.2560","0.2350"
"2016/11/22","0.2420","7590777.0000","0.2290","0.2420","0.2250"
"2016/11/21","0.2180","2016319.0000","0.2240","0.2300","0.2151"
"2016/11/18","0.2165","2953488.0000","0.2181","0.2260","0.2140"
"2016/11/17","0.2085","3477208.0000","0.2095","0.2150","0.2080"
"2016/11/16","0.2000","3422575.0000","0.2050","0.2070","0.1980"
"2016/11/15","0.1985","2416507.0000","0.1985","0.2036","0.1930"
"2016/11/14","0.1970","3180647.0000","0.2010","0.2100","0.1890"
"2016/11/11","0.2047","776705.0000","0.2005","0.2100","0.2000"
"2016/11/10","0.2060","800261.0000","0.2100","0.2179","0.2050"
"2016/11/09","0.2051","520559.0000","0.2022","0.2090","0.2000"
"2016/11/08","0.2070","554318.0000","0.2038","0.2110","0.2005"
"2016/11/07","0.2065","248429.0000","0.2080","0.2080","0.2005"
"2016/11/04","0.2030","473697.0000","0.2045","0.2100","0.2006"
"2016/11/03","0.2072","527809.0000","0.2080","0.2100","0.2050"
